# vr_quantify.py -- trial=trial2; CPM = count / (all-gene column sum of unscaled salmon.merged.gene_counts.tsv) * 1e6; cluster tier=200kb, supercluster tier=800kb; individual-paralog calls are tentative by construction
trial	scope	sample	cell_type	n_cells	cluster_id	family	supercluster_id	cluster_counts_sum	cluster_cpm_sum	top_gene_name	detected_gene_names	detected_fracs	interpretation_context	qc_overall	sort_verdict	suppress_biology	suppression_reason	biological_interpretation_permitted	k_members	k_detected	read_support	top_frac	second_frac	top_over_second	evenness	hill_effective_paralogs	chi2_uniform	p_uniform	power_vs_dominant	even_block_size	even_block_share	even_block_p_uniform	even_block_read_support	even_block_power	even_block_evenness	em_flag	em_flag_level	unique_channel_available	unique_background_floor	unique_support_threshold	block_unique_reads	n_block_members_unique_supported	block_unique_total	interpretation	unique_channel_used	n_pseudogene_members	n_functional_members	pseudogene_counts	pseudogene_cpm	pseudogene_share_of_cluster	pseudogene_bleed_flag	pseudogene_genes_detected	pseudogene_criteria_detected	pseudogene_criterion_conflicting	pseudogene_evidence_grades	pseudogene_mechanism	em_flag_note	expected_key	expected_clusters_lo	expected_clusters_hi	n_clusters_called	cluster_count_in_expected_range	sample_total_vr_cpm	nontarget_vr_cpm_max	dominant_cluster_id	dominant_cluster_share	expected_pattern_flags
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr13_cl020	V1R	V1R_chr13_sc015	6879.0	272.7362047595844	Vmn1r223	Vmn1r223,Vmn1r-ps128,Vmn1r190-ps	0.999,0.001,0.000	pooled_ambiguous	USABLE	PASS	False		True	64.0	3.0	6879.0	0.9992532344817561	0.0005814798662596307	1718.46575	0.005932715007190583	1.0065390403903345	13727.197049951155	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	31.0	33.0	5.1370000000000005	0.20366999329117386	0.0007467655182439309	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr17_cl021	V1R	V1R_chr17_sc016	16229.0	643.441760000479	Vmn1r225	Vmn1r225,Vmn1r236,Vmn1r224,Vmn1r233	0.365,0.352,0.167,0.115	pooled_ambiguous	USABLE	PASS	False		True	24.0	4.0	16229.0	0.3650871895988662	0.3522706266559862	1.0363827182088508	0.9259345509195059	3.6096753830391215	3160.6612237352883	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	11.0	13.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr18_cl022	V1R	V1R_chr18_sc017	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	3.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	2.0	1.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr1_cl001	V1R	V1R_chr1_sc001	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr2_cl002	V1R	V1R_chr2_sc002	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr4_cl003	V1R	V1R_chr4_sc003	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	3.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	2.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr5_cl004	V1R	V1R_chr5_sc004	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr6_cl005	V1R	V1R_chr6_sc005	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	3.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	3.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr6_cl006	V1R	V1R_chr6_sc006	1608.962	63.791567012994676	Vmn1r9	Vmn1r9,Vmn1r20,Vmn1r16	0.993,0.007,0.001	pooled_ambiguous	USABLE	PASS	False		True	21.0	3.0	1609.0	0.9925653930919438	0.006813088189777011	145.68509396095604	0.041857961264417494	1.0470594071411683	3146.5704041839645	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	4.0	17.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr6_cl007	V1R	V1R_chr6_sc006	5180.038	205.37634897956502	Vmn1r27	Vmn1r27	1.000	pooled_ambiguous	USABLE	PASS	False		True	21.0	1.0	5180.0	1.0			0.0	1.0				0.0						single_paralog_only	none	1.0						a single member is detected, so redistribution among paralogs is not possible; this does NOT by itself confirm the paralog's identity	unique_reads_bam_nodup	10.0	11.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr6_cl008	V1R	V1R_chr6_sc007	55401.999	2196.55923002679	Vmn1r37	Vmn1r37,Vmn1r33,Vmn1r36,Vmn1r35	0.743,0.255,0.001,0.001	pooled_ambiguous	USABLE	PASS	False		True	9.0	4.0	55402.0	0.7434470550421836	0.25455103163335313	2.9206208683256096	0.4201898899022391	1.7905214225917458	81443.54698064641	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	1.0	8.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr6_cl009	V1R	V1R_chr6_sc008	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	23.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	8.0	15.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl010	V1R	V1R_chr7_sc009	7672.0	304.1767935623683	Vmn1r63	Vmn1r63	1.000	pooled_ambiguous	USABLE	PASS	False		True	14.0	1.0	7672.0	1.0			0.0	1.0				0.0						single_paralog_only	none	1.0						a single member is detected, so redistribution among paralogs is not possible; this does NOT by itself confirm the paralog's identity	unique_reads_bam_nodup	3.0	11.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl011	V1R	V1R_chr7_sc010	6487.0	257.1943247965437	Vmn1r70	Vmn1r70,Vmn1r66,Vmn1r-ps47	0.488,0.291,0.221	pooled_ambiguous	USABLE	PASS	False		True	12.0	3.0	6487.0	0.48805302913519344	0.290735316787421	1.6786850477200423	0.9493621566962066	2.8376632998029923	745.8242639124403	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	6.0	6.0	1435.0	56.89438200755976	0.22121165407738555	apparent_pseudogene_expression	Vmn1r-ps47	biotype+name	0.0	concordant_evidence	UNRESOLVED: two candidate mechanisms, (a) multi-mapping/EM leakage from an expressed functional paralog in the same cluster, (b) genuine transcription of the pseudogene locus (e.g. cluster-shared regulatory elements). This module does not adjudicate between them. Dietschi 2022 is NOT a quantitative prior for mouse: their pseudogene result was significant in rat only (P=0.003), not mouse (W=1214, P=0.5704), and their proposed mechanism is regulatory, not multi-mapping.											
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl012	V1R	V1R_chr7_sc011	4954.0	196.41447279822373	Vmn1r80	Vmn1r80,Vmn1r-ps64,Vmn1r-ps65,Vmn1r84	0.868,0.130,0.002,0.001	pooled_ambiguous	USABLE	PASS	False		True	29.0	4.0	4954.0	0.8679854662898667	0.12959224868792896	6.697819314641745	0.291298100444048	1.497541725488267	10308.20750908357	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	16.0	13.0	650.0	25.770974428511387	0.13120710536939847	apparent_pseudogene_expression	Vmn1r-ps64	biotype+name	0.0	concordant_evidence	UNRESOLVED: two candidate mechanisms, (a) multi-mapping/EM leakage from an expressed functional paralog in the same cluster, (b) genuine transcription of the pseudogene locus (e.g. cluster-shared regulatory elements). This module does not adjudicate between them. Dietschi 2022 is NOT a quantitative prior for mouse: their pseudogene result was significant in rat only (P=0.003), not mouse (W=1214, P=0.5704), and their proposed mechanism is regulatory, not multi-mapping.											
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl013	V1R	V1R_chr7_sc011	31228.0	1238.116906851621	Vmn1r89	Vmn1r89,Vmn1r87,Vmn1r85	0.511,0.486,0.002	pooled_ambiguous	USABLE	PASS	False		True	6.0	3.0	31228.0	0.511432048161906	0.48613423850390675	1.0520387326263092	0.6446469954024324	2.0303681088065915	15416.81023440502	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	1.0	5.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl014	V1R	V1R_chr7_sc012	6.003	0.23800486076054442	Vmn1r90	Vmn1r90	1.000	pooled_ambiguous	USABLE	PASS	False		True	1.0	1.0	6.0	1.0			0.0	1.0				0.0						insufficient_signal	none	1.0						only 6 reads in this cluster (< 20); too few to distinguish any within-cluster pattern from sampling noise	unique_reads_bam_nodup	0.0	1.0	0.0	0.0	0.0	no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl015	V1R	V1R_chr7_sc013	2053.495	81.4162571293477	Vmn1r100	Vmn1r100,Vmn1r131	0.879,0.121	pooled_ambiguous	USABLE	PASS	False		True	37.0	2.0	2053.0	0.8787321128125465	0.12126788718745359	7.246206173726925	0.5329944200749399	1.4469292895578003	1178.4811673774961	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	6.0	31.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl016	V1R	V1R_chr7_sc013	2365.5020000000004	93.78660238860391	Vmn1r148	Vmn1r148,Vmn1r166,Vmn1r138,Vmn1r139,Vmn1r143,Vmn1r160	0.763,0.110,0.107,0.020,0.000,0.000	pooled_ambiguous	USABLE	PASS	False		True	23.0	6.0	2366.0	0.7626085287604913	0.1096663625733565	6.95389644432109	0.43133918662317106	2.1659435190426035	6226.004005109045	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	5.0	18.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl017	V1R	V1R_chr7_sc013	12153.997	481.8774552172371	Vmn1r168	Vmn1r168,Vmn1r177	1.000,0.000	pooled_ambiguous	USABLE	PASS	False		True	18.0	2.0	12154.0	0.9999111403433784	8.885965662160359e-05	11252.700925925925	0.001324074892911237	1.0009182000666883	12149.674384941418	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	2.0	16.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl018	V1R	V1R_chr7_sc014	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	2.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	1.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chr7_cl019	V1R	V1R_chr7_sc014	23.0	0.9118960182396337	Vmn1r185	Vmn1r185	1.000	pooled_ambiguous	USABLE	PASS	False		True	1.0	1.0	23.0	1.0			0.0	1.0				0.0						single_paralog_only	none	1.0						a single member is detected, so redistribution among paralogs is not possible; this does NOT by itself confirm the paralog's identity	unique_reads_bam_nodup	0.0	1.0	0.0	0.0	0.0	no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V1R_chrX_cl023	V1R	V1R_chrX_sc018	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr10_cl022	V2R	V2R_chr10_sc013	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	4.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	4.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr10_cl023	V2R	V2R_chr10_sc014	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	4.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	4.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr13_cl024	V2R	V2R_chr13_sc015	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr13_cl025	V2R	V2R_chr13_sc016	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr14_cl026	V2R	V2R_chr14_sc017	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	3.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	2.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr17_cl027	V2R	V2R_chr17_sc018	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr17_cl028	V2R	V2R_chr17_sc018	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	35.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	14.0	21.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr17_cl029	V2R	V2R_chr17_sc019	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	2.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	2.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr17_cl030	V2R	V2R_chr17_sc019	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	12.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	7.0	5.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr17_cl031	V2R	V2R_chr17_sc020	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr17_cl032	V2R	V2R_chr17_sc021	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr2_cl001	V2R	V2R_chr2_sc001	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr3_cl002	V2R	V2R_chr3_sc002	453.0	17.96038679402409	Vmn2r7	Vmn2r7,Vmn2r3	0.973,0.027	pooled_ambiguous	USABLE	PASS	False		True	18.0	2.0	453.0	0.9733951434878587	0.02660485651214128	36.5871224692997	0.17706856307033567	1.1305842960738777	406.0745669227373	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_bam_nodup	11.0	7.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr4_cl003	V2R	V2R_chr4_sc003	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr4_cl004	V2R	V2R_chr4_sc003	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr4_cl005	V2R	V2R_chr4_sc003	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr4_cl006	V2R	V2R_chr4_sc003	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr4_cl007	V2R	V2R_chr4_sc003	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	2.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	2.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr4_cl008	V2R	V2R_chr4_sc004	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr5_cl009	V2R	V2R_chr5_sc005	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	12.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	2.0	10.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr5_cl010	V2R	V2R_chr5_sc006	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	3.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	2.0	1.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr6_cl011	V2R	V2R_chr6_sc007	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	13.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	4.0	9.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl012	V2R	V2R_chr7_sc008	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl013	V2R	V2R_chr7_sc009	50.0	1.98238264834703	Vmn2r29	Vmn2r29	1.000	pooled_ambiguous	USABLE	PASS	False		True	12.0	1.0	50.0	1.0			0.0	1.0				0.0						single_paralog_only	none	1.0						a single member is detected, so redistribution among paralogs is not possible; this does NOT by itself confirm the paralog's identity	unique_reads_bam_nodup	4.0	8.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl014	V2R	V2R_chr7_sc009	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	17.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	8.0	9.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl015	V2R	V2R_chr7_sc009	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	9.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	2.0	7.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl016	V2R	V2R_chr7_sc010	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	5.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	4.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl017	V2R	V2R_chr7_sc011	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl018	V2R	V2R_chr7_sc011	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	11.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	7.0	4.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl019	V2R	V2R_chr7_sc011	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	2.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	2.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl020	V2R	V2R_chr7_sc012	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	36.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	24.0	12.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chr7_cl021	V2R	V2R_chr7_sc012	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	4.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	3.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chrX_cl033	V2R	V2R_chrX_sc022	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chrY_cl034	V2R	V2R_chrY_sc023	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target100cellsRep2_S7	target	100	V2R_chrY_cl035	V2R	V2R_chrY_sc024	0.0	0.0				pooled_ambiguous	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target2cellsRep1_S3	target	2	V1R_chr13_cl020	V1R	V1R_chr13_sc015	0.0	0.0				monogenic_expectation	USABLE	PASS	False		True	64.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	31.0	33.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target2cellsRep1_S3	target	2	V1R_chr17_cl021	V1R	V1R_chr17_sc016	1.0	0.05743628103815014	Vmn1r233	Vmn1r233	1.000	monogenic_expectation	USABLE	PASS	False		True	24.0	1.0	1.0	1.0			0.0	1.0				0.0						insufficient_signal	none	1.0						only 1 reads in this cluster (< 20); too few to distinguish any within-cluster pattern from sampling noise	unique_reads_bam_nodup	11.0	13.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0													
